The number of train datas: 4446
The number of test datas: 1112
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7148365080758788	0.5242914977612069	0.6801832644201868	0.5431654693411408
1	0.6822247471940234	0.5607287447247696	0.6659164407270418	0.5809352535138027
2	0.6597885838297107	0.625506072418678	0.6406428843951054	0.7302158260516983
3	0.6284776864907681	0.6774628875602005	0.5930937490017294	0.8228417253322738
4	0.5694480674844897	0.7676563207705279	0.5025131099944492	0.9163669051883889
5	0.4608068897066704	0.8560503826611116	0.3809846037154575	0.9316546741149409
6	0.3426337309426356	0.9091318040027095	0.2608524519119331	0.9514388467768113
7	0.24496431439592128	0.9365721998105326	0.18764479265367384	0.9568345302300487
8	0.19151285788764086	0.9478182637686136	0.15359467895125314	0.9568345302300487
9	0.16052234721811195	0.9529914530987038	0.13085572335788673	0.9613309331077466
10	0.13553137426380632	0.9604138553383862	0.134993306327638	0.9523381312116445
11	0.12229295513662625	0.9635627530632499	0.11393313935334734	0.9595323719566674
12	0.11628983282407447	0.963112910534957	0.10245158625163621	0.9694244591452235
13	0.11300091575990376	0.9626630679798512	0.10773299345009618	0.9613309331077466
14	0.11120374656600347	0.9694107063600623	0.10841722893629142	0.9622302175425798
15	0.1084275144716667	0.9678362573367543	0.10288222402119808	0.9640287786936589
16	0.10176062651625421	0.9703103914702738	0.10128609139284642	0.9640287786936589
17	0.10284764711123782	0.966261808420697	0.1051914527905073	0.9613309369670401
18	0.09139036395584095	0.9687359425274038	0.10004658627209903	0.9631294981181193
19	0.09749843442944112	0.9694107063064369	0.0955408080447492	0.965827339844738
20	0.09287089608137103	0.9714349978312253	0.09702786513798528	0.9640287786936589
21	0.09258473628660177	0.972109761663884	0.09432263554428978	0.9649280592691984
22	0.08868862867516222	0.9703103914970864	0.09308868743104043	0.965827339844738
23	0.08856422358933623	0.9712100765268598	0.09685224479586958	0.9640287786936589
24	0.0839487313118219	0.972784525442917	0.09112808933789782	0.9667266204202776
25	0.08598576330932153	0.9739091318574941	0.09142883360493097	0.9649280592691984
26	0.08514804112525122	0.972109761663884	0.08200343290893294	0.972122303873515
27	0.08408653644951303	0.9727845254697298	0.08485808834540758	0.9694244621468963
28	0.0823943171879755	0.9745838957169654	0.08665564393611264	0.9685251815713567
29	0.07852015852445533	0.9752586595496239	0.08397923334896994	0.9676259009958171
30	0.07918243608896228	0.9732343680784609	0.08242515495998397	0.9703237427224358
31	0.08183415013051655	0.9754835807467387	0.08037030155495774	0.9712230232979754
32	0.08261891063160313	0.9739091318306814	0.0841703466106233	0.9685251815713567
33	0.07626743117297924	0.9759334233554697	0.08064388885772486	0.9703237427224358
34	0.07748549046632518	0.9750337382452583	0.07883025737975141	0.9712230232979754
35	0.0743268512330155	0.9730094467472826	0.08017147260068132	0.9703237427224358
36	0.0769752487272118	0.9768331084656812	0.08124755850905994	0.9694244612892755
37	0.07382608398466672	0.9757085021047296	0.08436471888487287	0.9694244612892755
38	0.07304124055523299	0.9763832660178263	0.07269676549614762	0.9730215844490545
39	0.07087531393235512	0.9775078722983398	0.07642748809868483	0.9721223030158942
40	0.07005698554589841	0.9808816915420707	0.07143313362658453	0.9730215844490545
41	0.07281172781549243	0.9784075573549258	0.07089092657506037	0.9730215844490545
42	0.07186227361200309	0.9793072425455753	0.0703913233370232	0.972122303873515
43	0.06932754456004847	0.978857399963657	0.06668143199502136	0.9730215844490545
44	0.07139193953370597	0.9784075573817385	0.06906013131784879	0.9730215835914338
45	0.06298608828907447	0.9793072425455753	0.06864581198143445	0.9730215835914338
46	0.0644714758973158	0.981331534043551	0.06888567173866916	0.9730215835914338
47	0.06549957012854017	0.9808816914884453	0.07022391372232986	0.9730215835914338
48	0.0661983041715311	0.9790823212143971	0.06508036885115741	0.9748201456001336
49	0.06474842982943992	0.9802069276021613	0.0662479662209106	0.9748201447425129
50	0.06570878060173463	0.9799820063246085	0.06408780818577293	0.9757194253180524
51	0.06312457182508731	0.9806567701840797	0.06379339559901533	0.9757194253180524
52	0.05808665748858205	0.9815564553479166	0.06696193871631038	0.9739208641669733
53	0.06170204104843088	0.9829059829327956	0.06314268804711404	0.976618705893592
54	0.05761988169261855	0.9824561403776899	0.07063747299232072	0.9739208641669733
55	0.06233646435427655	0.982231219100137	0.06390686164335381	0.9757194253180524
56	0.060033448409160084	0.9815564552674785	0.06607603319257284	0.9757194253180524
57	0.05500167823097913	0.9847053531800312	0.0605621843350877	0.976618705893592
58	0.05824822023363463	0.982231219100137	0.0592448039234971	0.9784172670446711
59	0.05876838753366063	0.9811066127659982	0.061584555416656056	0.9757194253180524
60	0.05328202062611959	0.9847053531800312	0.06080268291260699	0.9757194253180524
61	0.05775633356791598	0.9826810616820555	0.05975596456647777	0.976618705893592
62	0.05313030132220315	0.9829059829059829	0.06696745356638655	0.9775179864691316
63	0.05508946351710333	0.9858299595409827	0.05759250051040444	0.9775179864691316
64	0.054134648618360814	0.9840305893473726	0.059489538048883135	0.9775179864691316
65	0.05455329353295625	0.9840305893741853	0.06884213896106472	0.9775179864691316
66	0.053270890281522695	0.9835807467386415	0.055607793785685256	0.9784172670446711
67	0.05027561041631653	0.9853801169590644	0.05719846856894253	0.9784172670446711
68	0.04998039075659837	0.9849302744307713	0.056143096829061025	0.9784172670446711
69	0.05171831566848789	0.9833558255683394	0.05909554143067744	0.9775179864691316
70	0.04938931828192961	0.9840305894278107	0.054545850794521164	0.9793165476202107
71	0.04846673754424701	0.9856050382902426	0.05763861569140455	0.9793165476202107
72	0.04828984347422194	0.9856050382634299	0.05574075178169518	0.9802158281957503
73	0.050348990776559764	0.9860548808453483	0.055329409595444905	0.9802158281957503
74	0.050075124607354846	0.9853801170126898	0.05293447127659544	0.9802158281957503
75	0.04525483290535397	0.9867296446780068	0.053019364585550566	0.9802158281957503
76	0.04816080411302041	0.9867296447316323	0.055197804094218525	0.9811151087712898
77	0.047815739828632374	0.9869545659555597	0.05266257354038225	0.9802158281957503
78	0.04985522752559861	0.9860548807917229	0.0537518532745701	0.9811151087712898
79	0.04826343893414942	0.9856050382902426	0.05022400537197538	0.9820143893468294
80	0.045022257024299114	0.9867296446780068	0.053558479190515956	0.9811151087712898
81	0.047786221742710445	0.9860548808185357	0.053808055308868556	0.9811151087712898
82	0.045964619202612224	0.9865047233736414	0.049476388815066795	0.9820143893468294
83	0.045014048334558	0.9876293297882183	0.05135042697405644	0.9811151087712898
84	0.04344622038046733	0.9869545659555597	0.04915448508674292	0.9820143893468294
85	0.04632201344001028	0.9871794871794872	0.04980877481347366	0.9811151087712898
86	0.04419908628665377	0.9867296446511942	0.052899750096978046	0.9811151087712898
87	0.04610929100133656	0.9874044084838527	0.05306086812516768	0.9811151087712898
88	0.04531368996245846	0.9867296446511942	0.0492516340111657	0.9820143893468294
89	0.040991636404530504	0.9878542510389584	0.04742063303216756	0.9847122310734481
90	0.04156228689978748	0.9898785425369342	0.04895265378969179	0.9820143893468294
91	0.04311622981546808	0.9887539361491698	0.04647607501033399	0.9856115116489877
92	0.04174525127505269	0.9871794872062999	0.04701833614556909	0.9847122310734481
93	0.04080297176869024	0.986504723400454	0.049398895379879494	0.9811151087712898
94	0.04128092024399925	0.9883040935940641	0.046125353133078105	0.9856115116489877
95	0.04040264195686745	0.98897885739991	0.04997604171470772	0.9820143893468294
96	0.04137270308417669	0.988079172343324	0.0467498649796136	0.9856115116489877
97	0.040669953613950496	0.9894287000086411	0.04665619778118545	0.9856115116489877
98	0.04216181558652794	0.9887539361223572	0.046438154663971005	0.9856115116489877
99	0.03836943738847917	0.9885290148448043	0.047639413006442914	0.9838129504979085

The optimal condition:
	epoch: 98
	train_acc: 0.9887539361223572
	val_acc: 0.985611511649
	using time: 332.09219408
