The number of train datas: 3314
The number of test datas: 830
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7025990666002125	0.5114665054634672	0.6872717167957719	0.5578313250139535
1	0.692807024188551	0.5316837658418829	0.6854882393974856	0.5542168680443821
2	0.6888382244196439	0.5392275190022456	0.6813308756035494	0.5783132538738021
3	0.6843049475494896	0.5588412800681253	0.6782953540962863	0.5939759054815913
4	0.6784057136609314	0.5712130353906892	0.67536458811128	0.6012048176972263
5	0.6762493163904801	0.577851539321455	0.6714106545390853	0.6168674717466516
6	0.6672409769275782	0.6038020520449117	0.6666812437126436	0.6325301201946764
7	0.6684007597890473	0.5902232960469045	0.6627934302192137	0.6337349393281592
8	0.6646948898493272	0.6016898002333863	0.6583853799176503	0.6385542187346034
9	0.6530260246204337	0.6255280625482028	0.6516165714666068	0.6542168658899974
10	0.6482792258550406	0.6318648155726938	0.6446580217545291	0.6566265055932194
11	0.640475347341366	0.6412190701419068	0.6381266629839518	0.6650602426873632
12	0.6295690892975807	0.6590223301946218	0.6318838181265866	0.6590361431420567
13	0.6187410166483726	0.6744115867381651	0.6238294238067535	0.6602409655789295
14	0.6180025072218642	0.6566083279444499	0.6191305472190122	0.6554216873214905
15	0.600318575272304	0.69221484653908	0.6109719447342746	0.6686746972152986
16	0.6012425331660761	0.674411587493565	0.6074725166860834	0.6566265054495938
17	0.5880873482775529	0.6979480991539065	0.6014872301055725	0.6662650586610817
18	0.5774700883000315	0.7097163545344346	0.5971196818064495	0.6674698779381901
19	0.5647392302445784	0.7172601085581115	0.5935222035431	0.6638554234102548
20	0.5660679822019877	0.7124321056405104	0.5904515280781022	0.6674698779381901
21	0.5578493197854917	0.7251056119772635	0.5870371419263173	0.6686746983643038
22	0.557817358026752	0.7103198557354703	0.5845959666263626	0.6710843369185207
23	0.5474366987406236	0.7296318652475895	0.5822244019393461	0.6771084333040628
24	0.5467524159076923	0.7251056119772635	0.5809093723814172	0.6686746983643038
25	0.5384844755579639	0.7362703686028126	0.5779285114931773	0.6819277125668813
26	0.5345091518322674	0.7344598671579907	0.5756895325270044	0.6771084333040628
27	0.5360949901694192	0.7420036213255533	0.5734772298709456	0.6807228911353881
28	0.5214588067297052	0.7426071218791034	0.5699395403804549	0.6915662667837488
29	0.5155172657916254	0.7510561256000056	0.5683630295546658	0.6843373489667134
30	0.516832657981221	0.7501508760466659	0.5666778318853264	0.6855421682438219
31	0.5128556236885511	0.7558841275104069	0.5635104455143572	0.6855421682438219
32	0.5085568726782204	0.7564876279200713	0.5595230935567833	0.7000000017235078
33	0.5090974578853106	0.7613156309815581	0.5560864840645388	0.6963855438921825
34	0.5011748658761823	0.7579963784226468	0.5520763354129102	0.701204819851611
35	0.48460229974089436	0.7694628841558996	0.5504413143697992	0.6963855438921825
36	0.4851611311275986	0.7700663848533355	0.5461142109101077	0.7072289162371532
37	0.4796231587787817	0.7706698845076	0.5432326438915298	0.7132530126226954
38	0.48538769643998825	0.7625226306857729	0.5418755391994154	0.7084337355142616
39	0.4756608332721455	0.777911889675373	0.5386081857853625	0.7108433740684785
40	0.4761419881339813	0.7785153888260375	0.5334704040044762	0.7120481933455869
41	0.46692718359527635	0.7872661438489004	0.5295031225106802	0.720481928285346
42	0.46419186385626093	0.7833433909882388	0.5271030680242791	0.7216867464134492
43	0.465563746626721	0.7869643939498252	0.5262590904551816	0.7240963838186609
44	0.45648178084111024	0.7845503915917391	0.520888443093702	0.7313253017793219
45	0.4497927647796682	0.798430900186678	0.5185622876667114	0.7337349391845336
46	0.4489174353910917	0.7981291480933461	0.5151996132121028	0.7349397596106472
47	0.44151646537311695	0.7990343999848283	0.5118983509310757	0.7361445788877556
48	0.43786364256004723	0.8032589024927649	0.5091913758990276	0.7361445788877556
49	0.4338956212126928	0.8029571505433188	0.5090288918420492	0.744578313683889
50	0.4289434425933	0.8108026547178707	0.50667557522475	0.7530120474746428
51	0.42930965669628507	0.8132166559248714	0.5022735345076366	0.7530120497726532
52	0.42455324998229976	0.8144236580751427	0.5028954191380236	0.7421686752732978
53	0.4213681943314437	0.8098974049127311	0.502860393222556	0.7542168667517513
54	0.41806020516189524	0.8186481596478224	0.4969757012574069	0.7602409631372934
55	0.419237679020065	0.8141219061256966	0.4939555583229984	0.7698795173541609
56	0.41501559605782623	0.8123114068751315	0.4909933197929198	0.7626506039895207
57	0.3983439636036223	0.8252866636145597	0.4894936967326934	0.7614457814090223
58	0.40697705788862726	0.8183464082379477	0.4879218951047185	0.7686746980770525
59	0.3986385757115928	0.827700664713646	0.48669993374721116	0.7710843377802745
60	0.3913980680520663	0.8237779114572988	0.4853695218821606	0.7710843389292797
61	0.38630129300691884	0.8292094145687359	0.4854995812278196	0.7783132511449148
62	0.39069381742932097	0.8189499094389833	0.482509785962392	0.7807228930025215
63	0.389639991032624	0.8319251661784115	0.48165106292230536	0.7771084351711962
64	0.3850354225828335	0.8316234162793363	0.48148050810917314	0.7795180737254132
65	0.37453923620369034	0.8361496685424625	0.47473054463604847	0.7746987956115998
66	0.3758453091693054	0.8364514186933376	0.47420501242201013	0.7734939774834966
67	0.3746645646816143	0.8397706703529634	0.4751925744924201	0.7867469893880638
68	0.3618874719291116	0.84821967342638	0.47369692232235366	0.7843373508338468
69	0.35697509284543216	0.853651176286017	0.4707335218607661	0.7807228908481368
70	0.3678242940642277	0.8445986718676791	0.471273862597454	0.7867469893880638
71	0.3546429437438479	0.8491249245264909	0.4718571955899158	0.7855421701109553
72	0.352372496151104	0.851840676783652	0.4669674013752535	0.7915662664964974
73	0.3489979003198045	0.8473144236212404	0.46398126719945887	0.7915662664964974
74	0.35430198397057994	0.8488231746274157	0.4615844366780247	0.7927710857736059
75	0.3394437027071065	0.8539529279476918	0.4611760650772646	0.7951807243278227
76	0.34501501011359237	0.8506336747772664	0.4579902309969247	0.7879518053617822
77	0.3335086979021419	0.8527459256895061	0.4630534008324864	0.7903614449213786
78	0.3326249327836586	0.8587809284552077	0.45909314852163013	0.7891566257878958
79	0.3383423450594576	0.857573929002793	0.4577079352126064	0.7975903605840292
80	0.32804835173618957	0.8590826795053683	0.45990430892231954	0.7903614449213786
81	0.3238253925640898	0.8636089313728088	0.4519346704684108	0.7927710836192211
82	0.320209766898302	0.8705491856343068	0.44895849953214806	0.7927710836192211
83	0.3181175889922829	0.8696439338867105	0.45071420123778194	0.7915662653474923
84	0.31988717834130787	0.8690404353835314	0.4498636033161577	0.7903614460703838
85	0.3058446444116879	0.8735666862437721	0.4509429003100797	0.7903614460703838
86	0.3011736213333577	0.8747736882501578	0.4497326985181096	0.7999999981328666
87	0.3079995311342526	0.869342184383321	0.44662384800164096	0.7951807243278227
88	0.3126480721463334	0.8675316839816705	0.4495742982410523	0.7999999991382462
89	0.30193432302236123	0.8792999393621984	0.4425029591623559	0.7951807210244328
90	0.2917583223992108	0.8832226924746599	0.4451724327472319	0.8000000014362565
91	0.2939989707900878	0.8802051895630237	0.44757505468575354	0.7999999991382462
92	0.28988309561594755	0.8799034391603487	0.44118978338069226	0.8024096366870834
93	0.28693591468328444	0.8859384430771358	0.4398624906338841	0.8024096366870834
94	0.2811166496793405	0.8844296928263603	0.448273178324642	0.802409637692463
95	0.2822805492181554	0.8880506932339758	0.44719723096813063	0.8012048184153545
96	0.2784342557173863	0.8877489435867005	0.43919359352215226	0.8024096366870834
97	0.27991059162599463	0.8892576956360471	0.4399041374763811	0.8072289159499019
98	0.27317791986551787	0.8907664448436514	0.44319994722504213	0.802409637692463
99	0.26624494316208125	0.8928786967990624	0.438815235588924	0.8072289170989071

The optimal condition:
	epoch: 99
	train_acc: 0.8928786967990624
	val_acc: 0.807228917099
	using time: 293.52948904
